sim,year,species_code,ess,value,in_out
2,2017,10130,ess_m,1607.7184058510568,in
2,2018,10130,ess_m,2012.9453304024794,in
2,2019,10130,ess_m,876.4321018228047,in
2,2021,10130,ess_m,1792.3360732021831,in
2,2017,10210,ess_m,2160.46616137464,in
2,2018,10210,ess_m,914.6185498729373,in
2,2019,10210,ess_m,521.0123952998335,in
2,2021,10210,ess_m,1613.1298755859946,in
2,2017,10261,ess_m,940.7756638123243,in
2,2018,10261,ess_m,513.6076741643618,in
2,2019,10261,ess_m,434.9872295623952,in
2,2021,10261,ess_m,1441.454482678623,in
2,2017,10285,ess_m,568.043668588545,in
2,2018,10285,ess_m,3208.5231065628413,in
2,2019,10285,ess_m,1683.8645647744684,in
2,2021,10285,ess_m,1442.0260056889322,in
2,2017,21720,ess_m,1873.9022552858826,in
2,2018,21720,ess_m,868.1410692909263,in
2,2019,21720,ess_m,237.11583595255112,in
2,2021,21720,ess_m,1896.6481207937034,in
2,2017,21740,ess_m,442.91043346351995,in
2,2018,21740,ess_m,634.73840598919,in
2,2019,21740,ess_m,626.1235910227123,in
2,2021,21740,ess_m,335.72167482041505,in
2,2017,30060,ess_m,54.921870596309105,in
2,2018,30060,ess_m,73.29709235782617,in
2,2019,30060,ess_m,39.71545779514402,in
2,2021,30060,ess_m,73.84784179684182,in
2,2017,10110,ess_t,4189.321967574797,in
2,2018,10110,ess_t,3220.8143474385324,in
2,2019,10110,ess_t,4840.150879856089,in
2,2021,10110,ess_t,3237.7907916526797,in
2,2017,10112,ess_t,496.56567507455605,in
2,2018,10112,ess_t,527.5529643109999,in
2,2019,10112,ess_t,370.86622910765004,in
2,2021,10112,ess_t,1034.8792129745982,in
2,2017,10115,ess_t,111.87794184841341,in
2,2018,10115,ess_t,135.55547439794577,in
2,2019,10115,ess_t,126.78914933212106,in
2,2021,10115,ess_t,72.74218488926654,in
2,2017,10130,ess_t,2305.7821802905564,in
2,2018,10130,ess_t,1207.0664639525571,in
2,2019,10130,ess_t,2606.1796668872175,in
2,2021,10130,ess_t,3293.4305235107418,in
2,2017,10210,ess_t,735.24081324998,in
2,2018,10210,ess_t,238.98211177179272,in
2,2019,10210,ess_t,931.596563361449,in
2,2021,10210,ess_t,3207.994252127975,in
2,2017,10261,ess_t,2044.7997098743704,in
2,2018,10261,ess_t,1175.7837188231956,in
2,2019,10261,ess_t,3364.3521597917493,in
2,2021,10261,ess_t,3486.461232196181,in
2,2017,10285,ess_t,1914.6341367936811,in
2,2018,10285,ess_t,2798.710748381975,in
2,2019,10285,ess_t,3862.5876785427627,in
2,2021,10285,ess_t,1227.5423856529635,in
2,2017,21720,ess_t,2761.787028248065,in
2,2018,21720,ess_t,1374.4053800896627,in
2,2019,21720,ess_t,3408.747639345493,in
2,2021,21720,ess_t,4334.545416965861,in
2,2017,21740,ess_t,3309.8355214222597,in
2,2018,21740,ess_t,3652.008575939523,in
2,2019,21740,ess_t,2724.485002912669,in
2,2021,21740,ess_t,1945.6736967783004,in
2,2017,30060,ess_t,340.98111480189795,in
2,2018,30060,ess_t,350.3787436726006,in
2,2019,30060,ess_t,63.089718477993024,in
2,2021,30060,ess_t,128.27863301449895,in
3,2017,10110,ess_f,1545.5070788040036,in
3,2018,10110,ess_f,2645.591395313721,in
3,2019,10110,ess_f,720.1996483641948,in
3,2021,10110,ess_f,1825.7493963214683,in
3,2017,10112,ess_f,335.6091924343701,in
3,2018,10112,ess_f,349.68684155835723,in
3,2019,10112,ess_f,482.71696051078624,in
3,2021,10112,ess_f,220.96136088847396,in
3,2017,10115,ess_f,148.07066021164474,in
3,2018,10115,ess_f,51.18557366756357,in
3,2019,10115,ess_f,36.84999068647055,in
3,2021,10115,ess_f,52.61265263077744,in
3,2017,10130,ess_f,479.58703208392683,in
3,2018,10130,ess_f,1060.5575909223521,in
3,2019,10130,ess_f,2939.837681907965,in
3,2021,10130,ess_f,1820.131610911608,in
3,2017,10210,ess_f,1801.1495488333142,in
3,2018,10210,ess_f,2984.332442863529,in
3,2019,10210,ess_f,1499.716085099094,in
3,2021,10210,ess_f,446.4500885497752,in
3,2017,10261,ess_f,1013.3478174318519,in
3,2018,10261,ess_f,940.8791882262258,in
3,2019,10261,ess_f,1105.0295352066444,in
3,2021,10261,ess_f,1596.4647256120022,in
3,2017,10285,ess_f,434.25888915593504,in
3,2018,10285,ess_f,3381.8475752963286,in
3,2019,10285,ess_f,1709.3138279065379,in
3,2021,10285,ess_f,1140.6085284540388,in
3,2017,21720,ess_f,1080.0861602584268,in
3,2018,21720,ess_f,1379.905516511514,in
3,2019,21720,ess_f,247.30492707505036,in
3,2021,21720,ess_f,1407.3007135910598,in
3,2017,21740,ess_f,415.315555831236,in
3,2018,21740,ess_f,743.5541427196126,in
3,2019,21740,ess_f,252.1214209914206,in
3,2021,21740,ess_f,740.0860778498371,in
3,2017,30060,ess_f,83.5326404823005,in
3,2018,30060,ess_f,51.955163601731954,in
3,2019,30060,ess_f,33.06089896478767,in
3,2021,30060,ess_f,13.05428517141596,in
3,2017,10110,ess_m,450.86390775767495,in
3,2018,10110,ess_m,637.0154406973691,in
3,2019,10110,ess_m,1426.709358402591,in
3,2021,10110,ess_m,798.7284591861235,in
3,2017,10112,ess_m,244.77958855908784,in
3,2018,10112,ess_m,454.73703600142693,in
3,2019,10112,ess_m,160.45367819055298,in
3,2021,10112,ess_m,375.5445052345058,in
3,2017,10115,ess_m,105.72875940397395,in
3,2018,10115,ess_m,69.35054070821988,in
3,2019,10115,ess_m,28.035495061338757,in
3,2021,10115,ess_m,14.457907594176689,in
3,2017,10130,ess_m,490.1553835699698,in
3,2018,10130,ess_m,1220.046058190373,in
3,2019,10130,ess_m,1256.9019202336299,in
3,2021,10130,ess_m,3160.934118991321,in
3,2017,10210,ess_m,857.8749354376032,in
3,2018,10210,ess_m,911.8191922364373,in
3,2019,10210,ess_m,692.7569847848616,in
3,2021,10210,ess_m,414.60069974905696,in
3,2017,10261,ess_m,784.9889944635615,in
3,2018,10261,ess_m,583.0676239544293,in
3,2019,10261,ess_m,1275.021314326432,in
3,2021,10261,ess_m,2510.3404677439357,in
3,2017,10285,ess_m,534.5786295933507,in
3,2018,10285,ess_m,1062.73033135312,in
3,2019,10285,ess_m,1996.8037418934532,in
3,2021,10285,ess_m,1008.9387089156702,in
3,2017,21720,ess_m,968.7543514767835,in
3,2018,21720,ess_m,1129.2884026590873,in
3,2019,21720,ess_m,217.11566272449858,in
3,2021,21720,ess_m,1927.2802993606274,in
3,2017,21740,ess_m,436.4398564296095,in
3,2018,21740,ess_m,696.4022416796063,in
3,2019,21740,ess_m,147.1093453794042,in
3,2021,21740,ess_m,619.1834486493474,in
3,2017,30060,ess_m,293.07664573504184,in
3,2018,30060,ess_m,97.94136471212575,in
3,2019,30060,ess_m,76.36161264238878,in
3,2021,30060,ess_m,30.99427225356115,in
3,2017,10110,ess_t,4058.4002273065225,in
3,2018,10110,ess_t,2610.3637133775114,in
3,2019,10110,ess_t,1430.4740642893585,in
3,2021,10110,ess_t,2132.558839069802,in
3,2017,10112,ess_t,506.65342267434636,in
3,2018,10112,ess_t,622.7474587249638,in
3,2019,10112,ess_t,266.5236354900189,in
3,2021,10112,ess_t,457.16044667636464,in
3,2017,10115,ess_t,210.4833593897461,in
3,2018,10115,ess_t,105.63103368087737,in
3,2019,10115,ess_t,77.23962576900912,in
3,2021,10115,ess_t,55.07248952771925,in
3,2017,10130,ess_t,1249.1294748335267,in
3,2018,10130,ess_t,1456.4423887597927,in
3,2019,10130,ess_t,2531.9976900599427,in
3,2021,10130,ess_t,2380.502318818313,in
3,2017,10210,ess_t,2388.7564511738665,in
3,2018,10210,ess_t,551.3977032788201,in
3,2019,10210,ess_t,896.4509079030765,in
3,2021,10210,ess_t,1058.134584573188,in
3,2017,10261,ess_t,1380.6642872662558,in
3,2018,10261,ess_t,1465.0333365919016,in
3,2019,10261,ess_t,3280.368141246197,in
3,2021,10261,ess_t,2794.4012409923735,in
3,2017,10285,ess_t,1461.8657809314002,in
3,2018,10285,ess_t,3410.608797595068,in
3,2019,10285,ess_t,1684.1099177748877,in
3,2021,10285,ess_t,2291.898054558328,in
3,2017,21720,ess_t,1485.7756869159164,in
3,2018,21720,ess_t,2665.3296912743535,in
3,2019,21720,ess_t,2361.031274991154,in
3,2021,21720,ess_t,3017.515506515318,in
3,2017,21740,ess_t,2927.5913262961676,in
3,2018,21740,ess_t,1585.1865230917726,in
3,2019,21740,ess_t,2551.0358000986957,in
3,2021,21740,ess_t,4673.180457006813,in
3,2017,30060,ess_t,325.0107897981537,in
3,2018,30060,ess_t,177.52558930954663,in
3,2019,30060,ess_t,135.0125735680203,in
3,2021,30060,ess_t,39.2986162083709,in
4,2017,10110,ess_f,935.3326466112978,in
4,2018,10110,ess_f,845.181260448785,in
4,2019,10110,ess_f,1116.2776298540753,in
4,2021,10110,ess_f,2921.9589796851815,in
4,2017,10112,ess_f,478.450064215108,in
4,2018,10112,ess_f,389.45516431070854,in
4,2019,10112,ess_f,221.8812845225186,in
4,2021,10112,ess_f,277.4661221041002,in
4,2017,10115,ess_f,179.3003269566767,in
4,2018,10115,ess_f,74.56474331336311,in
4,2019,10115,ess_f,64.33517940908146,in
4,2021,10115,ess_f,65.04888150171958,in
4,2017,10130,ess_f,694.1928624142333,in
4,2018,10130,ess_f,1183.8616600831099,in
4,2019,10130,ess_f,1194.6459986765904,in
4,2021,10130,ess_f,937.3243415514121,in
4,2017,10210,ess_f,1222.1609364099847,in
4,2018,10210,ess_f,2659.3079262766805,in
4,2019,10210,ess_f,1203.1919150300062,in
4,2021,10210,ess_f,1742.861756751328,in
4,2017,10261,ess_f,328.7151885700354,in
4,2018,10261,ess_f,1595.2293264535645,in
4,2019,10261,ess_f,988.2817486046008,in
4,2021,10261,ess_f,845.3346582706909,in
4,2017,10285,ess_f,1872.407871302663,in
4,2018,10285,ess_f,2409.0399562368834,in
4,2019,10285,ess_f,2160.780256712053,in
4,2021,10285,ess_f,904.4209253287698,in
4,2017,21720,ess_f,1818.6923240292845,in
4,2018,21720,ess_f,1039.5798572499946,in
4,2019,21720,ess_f,271.28985849019386,in
4,2021,21720,ess_f,1901.4031088563343,in
4,2017,21740,ess_f,380.2602912597703,in
4,2018,21740,ess_f,743.6754326177953,in
4,2019,21740,ess_f,220.8833726833579,in
4,2021,21740,ess_f,393.98455009817735,in
4,2017,30060,ess_f,157.89923477391534,in
4,2018,30060,ess_f,23.179048634345058,in
4,2019,30060,ess_f,16.05607444133626,in
4,2021,30060,ess_f,12.220328677709384,in
4,2017,10110,ess_m,609.5563427992603,in
4,2018,10110,ess_m,903.0469041176668,in
4,2019,10110,ess_m,699.9070833544982,in
4,2021,10110,ess_m,686.9206338470221,in
4,2017,10112,ess_m,378.18452579162954,in
4,2018,10112,ess_m,280.0484987574273,in
4,2019,10112,ess_m,158.4446872519398,in
4,2021,10112,ess_m,313.74915097301096,in
4,2017,10115,ess_m,144.51037740592318,in
4,2018,10115,ess_m,49.60923247327988,in
4,2019,10115,ess_m,25.12003392709195,in
4,2021,10115,ess_m,47.35214202341215,in
4,2017,10130,ess_m,1048.3922394929316,in
4,2018,10130,ess_m,1450.885849627826,in
4,2019,10130,ess_m,1861.4581956624236,in
4,2021,10130,ess_m,985.1879834445502,in
4,2017,10210,ess_m,1425.0486301656915,in
4,2018,10210,ess_m,1659.364819989698,in
4,2019,10210,ess_m,967.2150323392923,in
4,2021,10210,ess_m,1524.3199095357359,in
4,2017,10261,ess_m,506.2256658094832,in
4,2018,10261,ess_m,2391.085729228396,in
4,2019,10261,ess_m,944.5089877209269,in
4,2021,10261,ess_m,1128.5744602216644,in
4,2017,10285,ess_m,1451.2920413243369,in
4,2018,10285,ess_m,1579.3868297841263,in
4,2019,10285,ess_m,1171.2027334170634,in
4,2021,10285,ess_m,845.212308357821,in
4,2017,21720,ess_m,1393.537130083868,in
4,2018,21720,ess_m,1205.1111178589942,in
4,2019,21720,ess_m,234.76325074706526,in
4,2021,21720,ess_m,1724.91875961188,in
4,2017,21740,ess_m,189.40269882007308,in
4,2018,21740,ess_m,969.1475668645746,in
4,2019,21740,ess_m,270.31011721480417,in
4,2021,21740,ess_m,682.4975877055855,in
4,2017,30060,ess_m,27.270245046746226,in
4,2018,30060,ess_m,73.04942947150364,in
4,2019,30060,ess_m,65.91170540013088,in
4,2021,30060,ess_m,20.441033836761694,in
4,2017,10110,ess_t,3166.4080497424347,in
4,2018,10110,ess_t,2049.397854999539,in
4,2019,10110,ess_t,2377.957306264759,in
4,2021,10110,ess_t,3665.339904142819,in
4,2017,10112,ess_t,842.0338974415878,in
4,2018,10112,ess_t,503.8338396441653,in
4,2019,10112,ess_t,357.2809210911014,in
4,2021,10112,ess_t,589.7060180567403,in
4,2017,10115,ess_t,365.2864092445711,in
4,2018,10115,ess_t,123.94700071522219,in
4,2019,10115,ess_t,92.1427971895164,in
4,2021,10115,ess_t,102.26582831231298,in
4,2017,10130,ess_t,1707.9861823892275,in
4,2018,10130,ess_t,3696.759890950415,in
4,2019,10130,ess_t,1495.561234923598,in
4,2021,10130,ess_t,1557.6490833801383,in
4,2017,10210,ess_t,2332.5535596270715,in
4,2018,10210,ess_t,544.0598516239259,in
4,2019,10210,ess_t,2757.7167662662614,in
4,2021,10210,ess_t,2001.451970898237,in
4,2017,10261,ess_t,1772.8399693003455,in
4,2018,10261,ess_t,966.3801291223867,in
4,2019,10261,ess_t,1756.2125740876736,in
4,2021,10261,ess_t,2181.9233351118705,in
4,2017,10285,ess_t,1554.833887616852,in
4,2018,10285,ess_t,2812.2123300651706,in
4,2019,10285,ess_t,3215.9730834442244,in
4,2021,10285,ess_t,2356.499193701513,in
4,2017,21720,ess_t,2908.936819637855,in
4,2018,21720,ess_t,3162.058405864528,in
4,2019,21720,ess_t,2639.89637298546,in
4,2021,21720,ess_t,5481.825950393401,in
4,2017,21740,ess_t,1580.8788032027023,in
4,2018,21740,ess_t,2064.6799922455893,in
4,2019,21740,ess_t,6707.204909789669,in
4,2021,21740,ess_t,6681.285264217549,in
4,2017,30060,ess_t,349.38589591319584,in
4,2018,30060,ess_t,111.53022809409936,in
4,2019,30060,ess_t,93.87946573702807,in
4,2021,30060,ess_t,24.529507075515866,in
5,2017,10110,ess_f,2791.4618558605885,in
5,2018,10110,ess_f,1152.7605160882727,in
5,2019,10110,ess_f,1315.5846524397984,in
5,2021,10110,ess_f,977.1140128550321,in
5,2017,10112,ess_f,640.7441079339538,in
5,2018,10112,ess_f,635.0969526348165,in
5,2019,10112,ess_f,560.8759508203308,in
5,2021,10112,ess_f,250.41197430783117,in
5,2017,10115,ess_f,110.16778715347444,in
5,2018,10115,ess_f,115.79691221644202,in
5,2019,10115,ess_f,74.91344909017194,in
5,2021,10115,ess_f,36.61058294053299,in
5,2017,10130,ess_f,1147.6087313081034,in
5,2018,10130,ess_f,1427.580099692709,in
5,2019,10130,ess_f,1804.1232928847699,in
5,2021,10130,ess_f,1221.1863391982265,in
5,2017,10210,ess_f,754.8938066781058,in
5,2018,10210,ess_f,5068.764581013271,in
5,2019,10210,ess_f,1925.824806886073,in
5,2021,10210,ess_f,512.5987925807585,in
5,2017,10261,ess_f,1607.88075247632,in
5,2018,10261,ess_f,1700.264981162194,in
5,2019,10261,ess_f,1134.5248622628635,in
5,2021,10261,ess_f,1257.778551787066,in
5,2017,10285,ess_f,1159.9332218164536,in
5,2018,10285,ess_f,1497.507499324122,in
5,2019,10285,ess_f,1158.0029006694642,in
5,2021,10285,ess_f,715.3739778871904,in
5,2017,21720,ess_f,1921.2597651498031,in
5,2018,21720,ess_f,1745.3340582446976,in
5,2019,21720,ess_f,222.51130745135058,in
5,2021,21720,ess_f,1349.5751114741358,in
5,2017,21740,ess_f,412.25030487315456,in
5,2018,21740,ess_f,363.66366750427466,in
5,2019,21740,ess_f,522.4141371616786,in
5,2021,21740,ess_f,750.91055517607106,in
5,2017,30060,ess_f,58.726746172190005,in
5,2018,30060,ess_f,11.114188553361707,in
5,2019,30060,ess_f,20.39332947775722,in
5,2021,30060,ess_f,22.746001588241068,in
5,2017,10110,ess_m,1170.2537251661174,in
5,2018,10110,ess_m,996.481680965399,in
5,2019,10110,ess_m,738.5291590958292,in
5,2021,10110,ess_m,1015.2939851079096,in
5,2017,10112,ess_m,342.8453527426752,in
5,2018,10112,ess_m,352.63920192318955,in
5,2019,10112,ess_m,446.6025265301199,in
5,2021,10112,ess_m,371.54242786985907,in
5,2017,10115,ess_m,96.76498277346995,in
5,2018,10115,ess_m,41.62421556607706,in
5,2019,10115,ess_m,18.829404118457106,in
5,2021,10115,ess_m,17.205859570965053,in
5,2017,10130,ess_m,3239.93395628136,in
5,2018,10130,ess_m,1199.2223309311598,in
5,2019,10130,ess_m,1085.5215927575719,in
5,2021,10130,ess_m,624.601254521012,in
5,2017,10210,ess_m,1586.1120394318414,in
5,2018,10210,ess_m,1129.8244574921932,in
5,2019,10210,ess_m,476.6010036390562,in
5,2021,10210,ess_m,546.3589423604219,in
5,2017,10261,ess_m,1496.2945363805316,in
5,2018,10261,ess_m,1159.0466713566823,in
5,2019,10261,ess_m,1131.2295493145512,in
5,2021,10261,ess_m,1458.8722954043164,in
5,2017,10285,ess_m,1364.6690171087369,in
5,2018,10285,ess_m,1068.2697804529494,in
5,2019,10285,ess_m,1420.74172188787,in
5,2021,10285,ess_m,643.7497890115263,in
5,2017,21720,ess_m,2400.192531930816,in
5,2018,21720,ess_m,1140.8848608702688,in
5,2019,21720,ess_m,205.99324893533068,in
5,2021,21720,ess_m,1385.15923276806,in
5,2017,21740,ess_m,661.1744499128897,in
5,2018,21740,ess_m,714.2891115975619,in
5,2019,21740,ess_m,566.5652262489095,in
5,2021,21740,ess_m,798.3078302147998,in
5,2017,30060,ess_m,55.71309759729,in
5,2018,30060,ess_m,7.815570290551565,in
5,2019,30060,ess_m,65.81884290800511,in
5,2021,30060,ess_m,25.94805352042127,in
5,2017,10110,ess_t,1918.6062353033294,in
5,2018,10110,ess_t,3055.1886844293335,in
5,2019,10110,ess_t,2984.060004217141,in
5,2021,10110,ess_t,3080.724070516182,in
5,2017,10112,ess_t,758.6759912009716,in
5,2018,10112,ess_t,825.163537014929,in
5,2019,10112,ess_t,1201.6647565717021,in
5,2021,10112,ess_t,884.9880974988953,in
5,2017,10115,ess_t,169.23588911919526,in
5,2018,10115,ess_t,165.62225702455453,in
5,2019,10115,ess_t,86.63624672551846,in
5,2021,10115,ess_t,58.3844887563925,in
5,2017,10130,ess_t,3043.4524258758775,in
5,2018,10130,ess_t,3483.0291491944668,in
5,2019,10130,ess_t,1583.1779233944976,in
5,2021,10130,ess_t,3278.9162290142294,in
5,2017,10210,ess_t,5206.859654086769,in
5,2018,10210,ess_t,617.4994512463641,in
5,2019,10210,ess_t,1554.1872846262586,in
5,2021,10210,ess_t,1569.9939569230564,in
5,2017,10261,ess_t,4146.6372375804895,in
5,2018,10261,ess_t,1767.357149817256,in
5,2019,10261,ess_t,2587.017363116853,in
5,2021,10261,ess_t,1584.253749925275,in
5,2017,10285,ess_t,2434.8056089812085,in
5,2018,10285,ess_t,2971.4856564174916,in
5,2019,10285,ess_t,3238.04202247805,in
5,2021,10285,ess_t,1099.206592361998,in
5,2017,21720,ess_t,5009.131942231214,in
5,2018,21720,ess_t,2816.842455658302,in
5,2019,21720,ess_t,2669.038235384276,in
5,2021,21720,ess_t,4923.901914996444,in
5,2017,21740,ess_t,4426.931660932636,in
5,2018,21740,ess_t,1069.9567452390397,in
5,2019,21740,ess_t,5545.29599077955,in
5,2021,21740,ess_t,4114.327293942236,in
5,2017,30060,ess_t,132.12417412069286,in
5,2018,30060,ess_t,8.37789938892806,in
5,2019,30060,ess_t,89.89675948992526,in
